time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
956100,2025-09-08 23:52:43,39.3932787315212,-76.9727206937601,0,,,591.6810412435,0.328084,0,1.750574203,0.291394038196,22,5,14.419,591.6810412435,0,0,1.750574203,0,0,0,95, 4.9, 0,0,0,1024,1024,1024,1024,0,0,0,0,111.3,0,0,39,3.614,3.612,3.609,3.604,0,0,2.952,113.54,591.6810412435,0,41,Motors_Started,
956200,2025-09-08 23:52:43,39.3932788860692,-76.9727206735811,0,,,591.6810412435,0.328084,0,1.7557087176,0.34806759644,22,5,14.419,591.6810412435,0,0,1.7557087176,0,0,0,95.1, 4.9, 0,0,0,1024,1024,1024,1024,0,0,0,0,111.3,0,0,39,3.614,3.612,3.609,3.604,0,0,2.952,113.54,591.6810412435,0,41,Motors_Started,
956300,2025-09-08 23:52:44,39.3932788512735,-76.9727206362885,0.328084,,,592.0091252435,0.328084,0,1.76618772056,0.3645505366,22,5,14.419,592.0091252435,0.328084,0,1.76618772056,0,0,0,95.1, 4.9, 0,0,0,1024,1024,1024,1024,0,0,0,0,111.3,0,0,39,3.614,3.612,3.609,3.604,0,0,2.952,113.54,592.0091252435,0.328084,41,Motors_Started,
956400,2025-09-08 23:52:44,39.3932788873907,-76.972720674177,0.328084,,,592.0091252435,0.328084,0,1.75554139476,0.38151576024,22,5,14.419,592.0091252435,0.328084,0,1.76618772056,0,0,0,95.1, 5, 0,0,0,1024,1024,1024,1024,0,0,0,0,111.3,0,0,39,3.614,3.612,3.609,3.604,0,0,2.952,113.54,592.0091252435,0.328084,41,Motors_Started,
956500,2025-09-08 23:52:44,39.3932788785708,-76.9727206529144,0.328084,,,592.0091252435,0.328084,0,1.76151908524,0.3883202224,22,5,14.419,592.0091252435,0.328084,0,1.76618772056,0,0,0,95.1, 5, 0,0,0,1024,1024,1024,1024,0,0,0,0,111.2,0,0,39,3.614,3.612,3.609,3.604,0,0,2.952,113.54,592.0091252435,0.328084,41,Motors_Started,
956600,2025-09-08 23:52:44,39.3932789149343,-76.972720698563,0.328084,,,592.0091252435,0.328084,0,1.74875989848,0.40680447496,22,5,14.419,592.0091252435,0.328084,0,1.76618772056,0,0,0,95.1, 5, 0,0,0,1024,1024,1024,1024,0,0,0,0,111.2,0,0,39,3.614,3.612,3.609,3.604,0,0,2.952,113.54,592.0091252435,0.328084,41,Motors_Started,
956700,2025-09-08 23:52:44,39.393278905823,-76.9727206898163,0.328084,,,592.0091252435,0.328084,0,1.75119100092,0.4109416142,22,5,14.419,592.0091252435,0.328084,0,1.76618772056,0,0,0,95.1, 5, 0,0,0,1024,1024,1026,1024,0,0,0,0,111.2,0,0,39,3.614,3.612,3.609,3.604,0,0,2.952,113.54,592.0091252435,0.328084,41,Motors_Started,
956800,2025-09-08 23:52:44,39.3932789431225,-76.9727206820729,0.328084,,,592.0091252435,0.328084,0,1.75356632908,0.42472442304,22,5,14.419,592.0091252435,0.328084,0,1.76618772056,0,0,0,95, 5, 0,0,0,1024,1024,1051,1024,0,0,4,0,111.2,0,0,39,3.614,3.612,3.609,3.604,0,0,2.952,113.54,592.0091252435,0.328084,10,Assisted_Takeoff,
956900,2025-09-08 23:52:44,39.3932789538829,-76.9727206650506,0.328084,,,592.0091252435,0.328084,0,1.75844165732,0.43092521064,22,5,14.419,592.0091252435,0.328084,0,1.76618772056,0,0,0,95.1, 5, 0,0,0,1024,1024,1136,1024,0,0,17,0,111.2,0,0,39,3.614,3.612,3.609,3.604,0,0,2.952,113.54,592.0091252435,0.328084,10,Assisted_Takeoff,"SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Remote ID functionality normal (Code: 30331)"
957000,2025-09-08 23:52:44,39.3932789337457,-76.9727206674701,0.328084,,,592.0091252435,0.328084,0,1.75762472816,0.4383038198,22,5,14.442,592.0091252435,0.328084,0,1.76618772056,0,0,0,95.1, 5, 0,0,0,1024,1024,1269,1024,0,0,37,0,111.2,0,0,39,3.606,3.603,3.6,3.594,0,0,4.043,113.36,592.0091252435,0.328084,10,Assisted_Takeoff,"SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Ambient light too low. Vision system and obstacle sensing unavailable. Fly with caution (Code: 180037). Remote ID functionality normal (Code: 30331). Ambient light too low."
957100,2025-09-08 23:52:44,39.3932789466993,-76.9727206482778,0.328084,,,592.0091252435,0.328084,0,1.76311685432,0.4454888594,22,5,14.442,592.0091252435,0.328084,0,1.76618772056,0,0,0,95.1, 5, 0,0,0,1024,1024,1269,1024,0,0,37,0,111.2,0,0,39,3.606,3.603,3.6,3.594,0,0,4.043,113.36,592.0091252435,0.328084,10,Assisted_Takeoff,
957200,2025-09-08 23:52:44,39.3932789222699,-76.9727206951264,0.328084,,,592.0091252435,0.328084,0,1.74976383552,0.46142389928,22,5,14.442,592.0091252435,0.328084,0,1.76618772056,0,0,0,95.1, 5, 0,0,0,1024,1024,1328,1024,0,0,46,0,111.2,0,0,39,3.606,3.603,3.6,3.594,0,0,4.043,113.36,592.0091252435,0.328084,10,Assisted_Takeoff,
957300,2025-09-08 23:52:45,39.3932789205393,-76.9727206913877,0.328084,,,592.0091252435,0.328084,0,1.75081042348,0.46265421428,21,5,14.442,592.0091252435,0.328084,0,1.76618772056,0,0,0,95, 5, 0,0,0,1024,1024,1352,1024,0,0,50,0,111.2,0,0,39,3.606,3.603,3.6,3.594,0,0,4.043,113.36,592.0091252435,0.328084,10,Assisted_Takeoff,
957400,2025-09-08 23:52:45,39.3932789355748,-76.9727206556831,0.656168,,,592.3372092435,0.328084,0,1.7609580616,0.47411746924,21,5,14.442,592.3372092435,0.656168,0,1.76618772056,0,0,0,95, 5, 0,0,0,1024,1024,1389,1024,0,0,55,0,111.2,0,0,39,3.606,3.603,3.6,3.594,0,0,4.043,113.36,592.3372092435,0.656168,10,Assisted_Takeoff,
957500,2025-09-08 23:52:45,39.3932789410235,-76.9727206215056,0.656168,,,592.3372092435,0.328084,0,1.77062669708,0.4839567084,21,5,14.442,592.3372092435,0.656168,0,1.77062669708,0,0,0,95.1, 5, 0,0,0,1024,1024,1375,1024,0,0,53,0,111.2,0,0,39,3.606,3.603,3.6,3.594,0,0,4.043,113.36,592.3372092435,0.656168,10,Assisted_Takeoff,
957600,2025-09-08 23:52:45,39.3932789517968,-76.9727206087375,0.656168,,,592.3372092435,0.328084,0,1.77430123788,0.4892880734,21,5,14.442,592.3372092435,0.656168,0,1.77430123788,0,0,0,95.5, 5, 0,0,0,1024,1024,1358,1024,0,0,51,0,111.2,0,0,39,3.606,3.603,3.6,3.594,0,0,4.043,113.36,592.3372092435,0.656168,10,Assisted_Takeoff,
957700,2025-09-08 23:52:45,39.3932789512699,-76.9727205932423,0.656168,,,592.3372092435,0.328084,0,1.77866475508,0.49366143312,21,5,14.442,592.3372092435,0.656168,0,1.77866475508,0,0,0,95.3, 5, 0,0,0,1024,1024,1376,1024,0,0,53,0,111.2,0,0,39,3.606,3.603,3.6,3.594,0,0,4.043,113.36,592.3372092435,0.656168,10,Assisted_Takeoff,
957800,2025-09-08 23:52:45,39.3932788552145,-76.9727206736587,0.656168,,,592.3372092435,0.328084,0,1.75564966248,0.53540356044,20,5,14.442,592.3372092435,0.656168,0,1.77866475508,0,0,0,95, 4.5, 0,0,0,1024,1024,1373,1024,0,0,53,0,111.2,0,0,39,3.606,3.603,3.6,3.594,0,0,4.043,113.36,592.3372092435,0.656168,10,Assisted_Takeoff,
957900,2025-09-08 23:52:45,39.3932788581016,-76.972720679986,0.656168,,,592.3372092435,0.328084,0,1.75386816636,0.53747377048,20,5,14.461,592.3372092435,0.656168,0,1.77866475508,0,0,0,94.6, 2.2, 0,0,0,1024,1024,1373,1024,0,0,53,0,111.2,0,0,39,3.599,3.593,3.589,3.579,0,0,2.12,113.36,592.3372092435,0.656168,10,Assisted_Takeoff,
958000,2025-09-08 23:52:45,39.3932787467751,-76.9727206561709,0.656168,,,592.3372092435,0.328084,0,1.76103352092,0.5786417508,20,5,14.461,592.3372092435,0.656168,0,1.77866475508,0,0,-0.223694,94.4, -1.7, 0,0,0,1024,1024,1375,1024,0,0,53,0,111.2,0,0,39,3.599,3.593,3.589,3.579,0,0,2.12,113.36,592.3372092435,0.656168,10,Assisted_Takeoff,
958100,2025-09-08 23:52:45,39.3932787442564,-76.9727206037156,0.656168,,,592.3372092435,0.328084,0,1.77583995184,0.59346130508,20,5,14.461,592.3372092435,0.656168,0,1.77866475508,0,0,-0.223694,94.3, -6, -0.2,0,0,1024,1024,1376,1024,0,0,53,0,111.2,0,0,39,3.599,3.593,3.589,3.579,0,0,2.12,113.36,592.3372092435,0.656168,10,Assisted_Takeoff,
958200,2025-09-08 23:52:45,39.3932787572785,-76.9727204809154,0.984252,,,592.6652932435,0.328084,0,1.81035438864,0.6284120936,20,5,14.461,592.6652932435,0.984252,0,1.81035438864,0,0.223694,-0.223694,94.5, -8.8, -0.4,0,0,1024,1024,1382,1024,0,0,54,0,111.2,0,0,39,3.599,3.593,3.589,3.579,0,0,2.12,113.36,592.6652932435,0.984252,10,Assisted_Takeoff,
958300,2025-09-08 23:52:45,39.3932787524466,-76.9727201797334,0.984252,,,592.6652932435,0.328084,0.671082,1.89529533624,0.71334976036,20,5,14.461,592.6652932435,0.984252,0.671082,1.89529533624,0,0.671082,-0.671082,94.7, -9.9, -0.5,0,0,1024,1024,1386,1024,0,0,55,0,111.1,0,0,39,3.599,3.593,3.589,3.579,0,0,2.12,113.36,592.6652932435,0.984252,10,Assisted_Takeoff,
958400,2025-09-08 23:52:46,39.3932787706262,-76.9727198594839,0.984252,,,592.6652932435,0.984252,0.894776,1.98545938112,0.80389110184,20,5,14.461,592.6652932435,0.984252,0.894776,1.98545938112,0,0.894776,-0.894776,95, -6.1, -0.3,0,0,1024,1024,1372,1024,0,0,53,0,111.1,0,0,39,3.599,3.593,3.589,3.579,0,0,2.12,113.36,592.6652932435,0.984252,6,P-GPS,
958500,2025-09-08 23:52:46,39.393278765563,-76.9727193100769,1.312336,,,592.9933772435,1.312336,1.11847,2.14038064592,0.95881236664,20,5,14.461,592.9933772435,1.312336,1.11847,2.14038064592,0,1.11847,-1.565858,95, 0.1, 0,0,0,1024,1024,1392,1024,0,0,56,0,111.1,0,0,39,3.599,3.593,3.589,3.579,0,0,2.12,113.36,592.9933772435,1.312336,6,P-GPS,
958600,2025-09-08 23:52:46,39.3932787136758,-76.9727186892274,1.64042,,,593.3214612435,1.64042,0.894776,2.31576122896,1.13488520692,20,5,14.461,593.3214612435,1.64042,1.11847,2.31576122896,0,0.894776,-2.23694,94.9, 4.1, 0.3,0,0,1024,1024,1392,1024,0,0,56,0,111.1,0,0,39,3.599,3.593,3.589,3.579,0,0,2.12,113.36,593.3214612435,1.64042,6,P-GPS,
958700,2025-09-08 23:52:46,39.3932787217375,-76.972718289695,1.968504,,,593.6495452435,1.64042,0.671082,2.42832356852,1.24757549924,20,5,14.461,593.6495452435,1.968504,1.11847,2.42832356852,0,0.671082,-2.908022,94.9, 4.8, 0.4,0,0,1024,1024,1383,1024,0,0,54,0,111.1,0,0,39,3.599,3.593,3.589,3.579,0,0,2.12,113.36,593.6495452435,1.968504,6,P-GPS,
958800,2025-09-08 23:52:46,39.3932783769635,-76.9727177959277,2.296588,,,593.9776292435,1.968504,0.447388,2.57299548916,1.43521001968,20,5,14.461,593.9776292435,2.296588,1.11847,2.57299548916,0,0.447388,-3.35541,94.9, 3.7, 0,0,0,1024,1024,1309,1024,0,0,43,0,111.1,0,0,39,3.599,3.593,3.589,3.579,0,0,2.12,113.36,593.9776292435,2.296588,6,P-GPS,
958900,2025-09-08 23:52:46,39.3932782653286,-76.9727175513693,2.952756,,,594.6337972435,2.624672,0.223694,2.64480323424,1.51529532408,20,5,14.187,594.6337972435,2.952756,1.11847,2.64480323424,0,0.223694,-4.026492,94.9, 2.5, -0.4,0,0,1094,1024,1281,1024,11,0,39,0,111.1,0,0,39,3.554,3.55,3.544,3.533,0,0,12.357,113.36,594.6337972435,2.952756,6,P-GPS,
959000,2025-09-08 23:52:46,39.3932787540958,-76.9727173684036,3.608924,,,595.2899652435,2.952756,0.223694,2.68785441672,1.70093181296,20,5,14.187,595.2899652435,3.608924,1.11847,2.68785441672,0,0.223694,-4.026492,95, 1.8, -0.5,0,0,1147,1024,1274,1024,19,0,38,0,111.1,0,0,39,3.554,3.55,3.544,3.533,0,0,12.357,113.36,595.2899652435,3.608924,6,P-GPS,
959100,2025-09-08 23:52:46,39.3932789091921,-76.972717231189,4.265092,,,595.9461332435,3.608924,0,2.72635507412,1.76948168392,19,5,14.187,595.9461332435,4.265092,1.11847,2.72635507412,0,0,-3.802798,95, 1.3, -0.1,0,0,1184,1024,1257,1024,24,0,35,0,111.1,0,0,39,3.554,3.55,3.544,3.533,0,0,12.357,113.36,595.9461332435,4.265092,6,P-GPS,
959200,2025-09-08 23:52:46,39.3932785241608,-76.972717283381,4.92126,,,596.6023012435,3.937008,0,2.7142717404,1.9107284076,19,5,14.187,596.6023012435,4.92126,1.11847,2.72635507412,0,0,-3.35541,95, 0.7, 0.1,0,0,1217,1024,1259,1024,29,0,36,0,111.1,0,0,39,3.554,3.55,3.544,3.533,0,0,12.357,113.36,596.6023012435,4.92126,6,P-GPS,
959300,2025-09-08 23:52:47,39.3932785784511,-76.9727172916205,5.249344,,,596.9303852435,4.593176,0,2.7111385382,1.93067263396,19,5,14.187,596.9303852435,5.249344,1.11847,2.72635507412,0,0,-2.684328,94.9, -0.2, 0.1,0,0,1217,1024,1259,1024,29,0,36,0,111.1,0,0,39,3.554,3.55,3.544,3.533,0,0,12.357,113.36,596.9303852435,5.249344,6,P-GPS,
959400,2025-09-08 23:52:47,39.3932784165097,-76.9727172253717,5.905512,,,597.5865532435,4.92126,0,2.73263460188,1.99263785904,19,5,14.187,597.5865532435,5.905512,1.11847,2.73263460188,0,0,-2.23694,94.9, -1.4, 0.1,0,0,1250,1024,1267,1024,34,0,37,0,111.1,0,0,39,3.554,3.55,3.544,3.533,0,0,12.357,113.36,597.5865532435,5.905512,6,P-GPS,
959500,2025-09-08 23:52:47,39.3932783954429,-76.9727171173212,5.905512,,,597.5865532435,5.249344,0,2.76350402544,2.02405846372,19,5,14.187,597.5865532435,5.905512,1.11847,2.76350402544,0,0,-1.789552,94.9, -2.4, 0.1,0,0,1297,1024,1311,1024,41,0,43,0,111.1,0,0,39,3.554,3.55,3.544,3.533,0,0,12.357,113.36,597.5865532435,5.905512,6,P-GPS,
959600,2025-09-08 23:52:47,39.3932780132516,-76.9727171452047,6.233596,,,597.9146372435,5.577428,0,2.76766413056,2.16372382252,19,5,14.187,597.9146372435,6.233596,1.11847,2.76766413056,0,0,-1.342164,94.9, -3.6, -0.1,0,0,1310,1024,1319,1024,43,0,45,0,111.1,0,0,39,3.554,3.55,3.544,3.533,0,0,12.357,113.36,597.9146372435,6.233596,6,P-GPS,
959700,2025-09-08 23:52:47,39.3932778630729,-76.9727170202317,6.56168,,,598.2427212435,5.905512,0.223694,2.80922253084,2.22886818156,19,5,14.187,598.2427212435,6.56168,1.11847,2.80922253084,0,0.223694,-1.565858,95, -4.8, -0.6,0,0,1314,1024,1341,1024,44,0,48,0,111.1,0,0,39,3.554,3.55,3.544,3.533,0,0,12.357,113.36,598.2427212435,6.56168,6,P-GPS,
959800,2025-09-08 23:52:47,39.3932779703985,-76.9727167483468,6.889764,,,598.5708052435,6.233596,0.447388,2.88060704756,2.31495086148,19,5,14.187,598.5708052435,6.889764,1.11847,2.88060704756,0,0.447388,-1.565858,95, -5.3, -0.8,0,0,1313,1024,1362,1024,44,0,51,0,111.1,0,0,39,3.554,3.55,3.544,3.533,0,0,12.357,113.36,598.5708052435,6.889764,6,P-GPS,
959900,2025-09-08 23:52:47,39.3932778736877,-76.9727164378666,6.889764,,,598.5708052435,6.56168,0.671082,2.97166020008,2.40933734744,19,5,14.252,598.5708052435,6.889764,1.11847,2.97166020008,0,0.671082,-2.013246,95, -5.2, -0.8,0,0,1308,1024,1392,1024,43,0,56,0,111.1,0,0,39,3.582,3.578,3.576,3.567,0,0,9.366,113.36,598.5708052435,6.889764,6,P-GPS,
960000,2025-09-08 23:52:47,39.393277851897,-76.9727160299422,7.545932,,,599.2269732435,6.889764,0.894776,3.08680456072,2.52462934588,20,5,14.252,599.2269732435,7.545932,1.11847,3.08680456072,0,0.894776,-2.460634,95, -4.9, -0.6,0,0,1308,1024,1392,1024,43,0,56,0,111.1,0,0,39,3.582,3.578,3.576,3.567,0,0,9.366,113.36,599.2269732435,7.545932,6,P-GPS,
960100,2025-09-08 23:52:47,39.3932777484438,-76.9727154560633,7.874016,,,599.5550572435,7.545932,1.11847,3.2520014164,2.69078420684,20,5,14.252,599.5550572435,7.874016,1.11847,3.2520014164,0,1.11847,-2.908022,95, -4.6, -0.5,0,0,1303,1024,1429,1024,42,0,61,0,111.1,0,0,39,3.582,3.578,3.576,3.567,0,0,9.366,113.36,599.5550572435,7.874016,6,P-GPS,
960200,2025-09-08 23:52:47,39.393277554461,-76.9727147882266,8.2021,,,599.8831412435,7.874016,1.11847,3.4479659896,2.8919456306,20,5,14.252,599.8831412435,8.2021,1.11847,3.4479659896,0,1.11847,-3.579104,95, -4.3, -0.5,0,0,1292,1024,1457,1024,41,0,66,0,111.1,0,0,39,3.582,3.578,3.576,3.567,0,0,9.366,113.36,599.8831412435,8.2021,6,P-GPS,
960300,2025-09-08 23:52:47,39.3932774517575,-76.9727141381605,8.858268,,,600.5393092435,8.530184,1.342164,3.634678594,3.07902896992,19,5,14.252,600.5393092435,8.858268,1.342164,3.634678594,0,1.342164,-4.250186,95, -4.1, -0.5,0,0,1292,1024,1475,1024,41,0,68,0,111.1,0,0,39,3.582,3.578,3.576,3.567,0,0,9.366,113.36,600.5393092435,8.858268,6,P-GPS,
960400,2025-09-08 23:52:48,39.3932774160451,-76.9727132995554,9.514436,,,601.1954772435,9.186352,1.565858,3.8706694152,3.3158465628,19,5,14.252,601.1954772435,9.514436,1.565858,3.8706694152,0,1.565858,-4.921268,95, -3.8, -0.5,0,0,1292,1024,1507,1024,41,0,73,0,111.1,0,0,39,3.582,3.578,3.576,3.567,0,0,9.366,113.36,601.1954772435,9.514436,6,P-GPS,
960500,2025-09-08 23:52:48,39.3932773364772,-76.9727125059502,10.498688,,,602.1797292435,10.170604,1.565858,4.096292782,3.5414699296,19,5,14.252,602.1797292435,10.498688,1.565858,4.096292782,0,1.565858,-5.59235,95.1, -3.8, -0.4,0,0,1292,1024,1538,1024,41,0,78,0,111.1,0,0,39,3.582,3.578,3.576,3.567,0,0,9.366,113.36,602.1797292435,10.498688,6,P-GPS,
960600,2025-09-08 23:52:48,39.393277282097,-76.9727115477458,11.48294,,,603.1639812435,10.826772,1.789552,4.3666996148,3.8123688884,21,5,14.252,603.1639812435,11.48294,1.789552,4.3666996148,0,1.789552,-6.263432,95.1, -3.9, -0.3,0,0,1294,1024,1578,1024,41,0,84,0,111.1,0,0,39,3.582,3.578,3.576,3.567,0,0,9.366,113.36,603.1639812435,11.48294,6,P-GPS,
960700,2025-09-08 23:52:48,39.3932772174703,-76.9727105749331,12.467192,,,604.1482332435,11.811024,1.789552,4.641732432,4.0876969812,22,5,14.252,604.1482332435,12.467192,1.789552,4.641732432,0,1.789552,-6.934514,95.1, -4, -0.3,0,0,1295,1024,1614,1024,41,0,89,0,111.1,0,0,39,3.582,3.578,3.576,3.567,0,0,9.366,113.36,604.1482332435,12.467192,6,P-GPS,
960800,2025-09-08 23:52:48,39.3932772455257,-76.9727095480577,13.451444,,,605.1324852435,13.12336,2.013246,4.9277560632,4.3773951532,22,5,14.252,605.1324852435,13.451444,2.013246,4.9277560632,0,2.013246,-7.605596,95.1, -4, -0.2,0,0,1295,1024,1614,1024,41,0,89,0,111.1,0,0,39,3.582,3.578,3.576,3.567,0,0,9.366,113.36,605.1324852435,13.451444,6,P-GPS,
960900,2025-09-08 23:52:48,39.393277168648,-76.9727083545987,14.76378,,,606.4448212435,14.107612,2.23694,5.2652232656,4.715059206,22,5,14.11,606.4448212435,14.76378,2.23694,5.2652232656,0,2.23694,-8.500372,95.1, -3.8, -0.2,0,0,1293,1024,1645,1024,41,0,94,0,111.1,0,0,39,3.551,3.542,3.536,3.521,0,0,13.832,113.36,606.4448212435,14.76378,6,P-GPS,
961000,2025-09-08 23:52:48,39.393277089138,-76.9727070219352,16.4042,,,608.0852412435,15.748032,2.23694,5.6418308892,5.0919621052,22,5,14.11,608.0852412435,16.4042,2.23694,5.6418308892,0,2.23694,-9.618842,95.1, -3.6, -0.2,0,0,1291,1024,1684,1024,40,0,100,0,111.1,0,0,39,3.551,3.542,3.536,3.521,0,0,13.832,113.36,608.0852412435,16.4042,6,P-GPS,
961100,2025-09-08 23:52:48,39.3932770191611,-76.9727057995255,18.04462,,,609.7256612435,17.060368,2.460634,5.9871721076,5.4375657908,22,5,14.11,609.7256612435,18.04462,2.460634,5.9871721076,0,2.460634,-10.513618,95.1, -3.3, -0.2,0,0,1284,1024,1684,1024,39,0,100,0,111.1,0,0,39,3.551,3.542,3.536,3.521,0,0,13.832,113.36,609.7256612435,18.04462,6,P-GPS,
961200,2025-09-08 23:52:48,39.3932769505678,-76.9727045003689,20.013124,,,611.6941652435,18.700788,2.460634,6.354002828,5.8047245952,22,5,14.11,611.6941652435,20.013124,2.460634,6.354002828,-0.223694,2.460634,-11.408394,95.1, -3, -0.1,0,0,1277,1024,1684,1024,38,0,100,0,111.1,0,0,39,3.551,3.542,3.536,3.521,0,0,13.832,113.36,611.6941652435,20.013124,6,P-GPS,
961300,2025-09-08 23:52:49,39.3932768625356,-76.9727030285009,21.653544,,,613.3345852435,20.341208,2.684328,6.7700461484,6.220964766,22,5,14.11,613.3345852435,21.653544,2.684328,6.7700461484,-0.223694,2.684328,-12.079476,95.1, -2.8, -0.2,0,0,1268,1024,1684,1024,37,0,100,0,111.1,0,0,39,3.551,3.542,3.536,3.521,0,0,13.832,113.36,613.3345852435,21.653544,6,P-GPS,
