time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
558900,2025-09-08 23:45:18,39.3932787745372,-76.9727271556263,0,,,591.92824564774,0.328084,0,3.7326444764,0.042364830752,22,5,15.312,591.92824564774,0,0,3.734580172,0,0,0,101.4, 5.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,117.6,0,0,66,3.85,3.835,3.834,3.828,0,0,2.51,105.26,591.92824564774,0,41,Motors_Started,
559000,2025-09-08 23:45:18,39.3932787822948,-76.9727271645726,0,,,591.92824564774,0.328084,0,3.7320867336,0.046156169456,22,5,15.312,591.92824564774,0,0,3.734580172,0,0,0,101.4, 5.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,117.7,0,0,66,3.85,3.835,3.834,3.828,0,0,2.51,105.26,591.92824564774,0,41,Motors_Started,
559100,2025-09-08 23:45:18,39.3932787580839,-76.972727153581,0,,,591.92824564774,0.328084,0,3.73687676,0.055517390228,22,5,15.312,591.92824564774,0,0,3.73687676,0,0,0,101.4, 5.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,117.7,0,0,66,3.85,3.835,3.834,3.828,0,0,2.51,105.26,591.92824564774,0,41,Motors_Started,
559200,2025-09-08 23:45:19,39.3932787588678,-76.9727271640682,0,,,591.92824564774,0.328084,0,3.7385499884,0.058488190848,22,5,15.312,591.92824564774,0,0,3.7385499884,0,0,0,101.4, 5.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,117.7,0,0,66,3.85,3.835,3.834,3.828,0,0,2.51,105.26,591.92824564774,0,41,Motors_Started,
559300,2025-09-08 23:45:19,39.3932787605298,-76.9727271284329,0,,,591.92824564774,0.328084,0,3.7316602244,0.068554136052,22,5,15.312,591.92824564774,0,0,3.7385499884,0,0,0,101.4, 5.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,117.7,0,0,66,3.85,3.835,3.834,3.828,0,0,2.51,105.26,591.92824564774,0,10,Assisted_Takeoff,
559400,2025-09-08 23:45:19,39.3932787660299,-76.9727271395464,0,,,591.92824564774,0.328084,0,3.732119542,0.07227526478,22,5,15.312,591.92824564774,0,0,3.7385499884,0,0,0,101.4, 5.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,117.7,0,0,66,3.85,3.835,3.834,3.828,0,0,2.51,105.26,591.92824564774,0,10,Assisted_Takeoff,"SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Remote ID functionality normal (Code: 30331)"
559500,2025-09-08 23:45:19,39.393278776302,-76.9727271268365,0,,,591.92824564774,0.328084,0,3.7269358148,0.0774606324,22,5,15.312,591.92824564774,0,0,3.7385499884,0,0,0,101.4, 5.1, 0,0,0,1024,1024,1035,1024,0,0,2,0,117.7,0,0,66,3.85,3.835,3.834,3.828,0,0,2.51,105.26,591.92824564774,0,10,Assisted_Takeoff,
559600,2025-09-08 23:45:19,39.3932787905278,-76.9727271274518,0,,,591.92824564774,0.328084,0,3.7230644236,0.082653874036,22,5,15.312,591.92824564774,0,0,3.7385499884,0,0,0,101.4, 5.1, 0,0,0,1024,1024,1089,1024,0,0,10,0,117.7,0,0,66,3.85,3.835,3.834,3.828,0,0,2.51,105.26,591.92824564774,0,10,Assisted_Takeoff,
559700,2025-09-08 23:45:19,39.393278762723,-76.9727271110115,0,,,591.92824564774,0.328084,0,3.7279200668,0.0938074177,22,5,15.305,591.92824564774,0,0,3.7385499884,0,0,0,101.4, 5.1, 0,0,0,1024,1024,1120,1024,0,0,15,0,117.7,0,0,66,3.841,3.84,3.839,3.836,0,0,4.13,105.26,591.92824564774,0,10,Assisted_Takeoff,
559800,2025-09-08 23:45:19,39.3932787667025,-76.97272710875,0,,,591.92824564774,0.328084,0,3.726378072,0.095393047672,22,5,15.305,591.92824564774,0,0,3.7385499884,0,0,0,101.4, 5.1, 0,0,0,1024,1024,1163,1024,0,0,21,0,117.7,0,0,66,3.841,3.84,3.839,3.836,0,0,4.13,105.26,591.92824564774,0,10,Assisted_Takeoff,
559900,2025-09-08 23:45:19,39.3932787727038,-76.972727142595,0,,,591.92824564774,0.328084,0,3.730807206,0.1051837304,22,5,15.305,591.92824564774,0,0,3.7385499884,0,0,0,101.4, 5.1, 0,0,0,1024,1024,1186,1024,0,0,25,0,117.7,0,0,66,3.841,3.84,3.839,3.836,0,0,4.13,105.26,591.92824564774,0,10,Assisted_Takeoff,
560000,2025-09-08 23:45:19,39.3932787851562,-76.97272715306,0,,,591.92824564774,0.328084,0,3.7291995944,0.110601381492,22,5,15.305,591.92824564774,0,0,3.7385499884,0,0,0,101.4, 5.1, 0,0,0,1024,1024,1186,1024,0,0,25,0,117.7,0,0,66,3.841,3.84,3.839,3.836,0,0,4.13,105.26,591.92824564774,0,10,Assisted_Takeoff,
560100,2025-09-08 23:45:19,39.3932787577197,-76.9727271413423,0,,,591.92824564774,0.328084,0,3.7347770224,0.121142720412,22,5,15.305,591.92824564774,0,0,3.7385499884,0,0,0,101.4, 5.1, 0,0,0,1024,1024,1258,1024,0,0,35,0,117.7,0,0,66,3.841,3.84,3.839,3.836,0,0,4.13,105.26,591.92824564774,0,10,Assisted_Takeoff,
560200,2025-09-08 23:45:19,39.3932787580196,-76.9727271569178,0,,,591.92824564774,0.328084,0,3.7375001196,0.125535437088,22,5,15.305,591.92824564774,0,0,3.7385499884,0,0,0,101.4, 5.1, 0,0,0,1024,1024,1316,1024,0,0,44,0,117.7,0,0,66,3.841,3.84,3.839,3.836,0,0,4.13,105.26,591.92824564774,0,10,Assisted_Takeoff,
560300,2025-09-08 23:45:20,39.3932788260132,-76.9727272554873,0,,,591.92824564774,0.328084,0,3.7364174424,0.162789047204,22,5,15.305,591.92824564774,0,0,3.7385499884,0,0,0,101.6, 5.1, 0,0,0,1024,1024,1352,1024,0,0,50,0,117.7,0,0,66,3.841,3.84,3.839,3.836,0,0,4.13,105.26,591.92824564774,0,10,Assisted_Takeoff,
560400,2025-09-08 23:45:20,39.3932788494573,-76.9727272736015,0,,,591.92824564774,0.328084,0,3.7332022192,0.172751645948,22,5,15.305,591.92824564774,0,0,3.7385499884,0,0,0,102.1, 5.1, 0,0,0,1024,1024,1383,1024,0,0,54,0,117.7,0,0,66,3.841,3.84,3.839,3.836,0,0,4.13,105.26,591.92824564774,0,10,Assisted_Takeoff,
560500,2025-09-08 23:45:20,39.3932788424622,-76.9727272725428,0,,,591.92824564774,0.328084,0,3.7349738728,0.175321199836,22,5,15.305,591.92824564774,0,0,3.7385499884,0,0,0,102.2, 4.8, 0,0,0,1024,1024,1390,1024,0,0,55,0,117.7,0,0,66,3.841,3.84,3.839,3.836,0,0,4.13,105.26,591.92824564774,0,10,Assisted_Takeoff,
560600,2025-09-08 23:45:20,39.3932788659192,-76.9727273014047,0,,,591.92824564774,0.328084,0,3.733759962,0.1871309115,22,5,15.305,591.92824564774,0,0,3.7385499884,0,0,0,101.8, 3.3, 0,0,0,1024,1024,1409,1024,0,0,58,0,117.7,0,0,66,3.841,3.84,3.839,3.836,0,0,4.13,105.26,591.92824564774,0,10,Assisted_Takeoff,
560700,2025-09-08 23:45:20,39.3932788428349,-76.9727272582754,0,,,591.92824564774,0.328084,0,3.7322507756,0.201923234808,22,5,15.299,591.92824564774,0,0,3.7385499884,0,0,0,101.7, 0, 0,0,0,1024,1024,1416,1024,0,0,59,0,117.7,0,0,65,3.838,3.835,3.833,3.817,0,0,3.127,105.26,591.92824564774,0,10,Assisted_Takeoff,
560800,2025-09-08 23:45:20,39.3932788693461,-76.9727272446731,0,,,591.92824564774,0.328084,0,3.7224082556,0.212328418868,22,5,15.299,591.92824564774,0,0,3.7385499884,0,0,0,101.3, -4.8, 0,0,0,1024,1024,1416,1024,0,0,59,0,117.7,0,0,65,3.838,3.835,3.833,3.817,0,0,3.127,105.26,591.92824564774,0,10,Assisted_Takeoff,
560900,2025-09-08 23:45:20,39.3932788567951,-76.9727270701548,0,,,591.92824564774,0.328084,0.223694,3.6941602232,0.261748039872,22,5,15.299,591.92824564774,0,0.223694,3.7385499884,0,0.223694,-0.223694,100.8, -8.4, -0.5,0,0,1024,1024,1415,1024,0,0,59,0,117.7,0,0,65,3.838,3.835,3.833,3.817,0,0,3.127,105.26,591.92824564774,0,10,Assisted_Takeoff,
561000,2025-09-08 23:45:20,39.3932788535781,-76.9727268526125,0,,,591.92824564774,0.328084,0.447388,3.6560696708,0.3230971232,22,5,15.299,591.92824564774,0,0.447388,3.7385499884,0,0.447388,-0.447388,100.6, -10.6, -0.5,0,0,1024,1024,1417,1024,0,0,60,0,117.7,0,0,65,3.838,3.835,3.833,3.817,0,0,3.127,105.26,591.92824564774,0,10,Assisted_Takeoff,
561100,2025-09-08 23:45:20,39.3932788225477,-76.9727263414238,0,,,591.92824564774,0.984252,0.894776,3.5759187496,0.46767389948,22,5,15.299,591.92824564774,0,0.894776,3.7385499884,0,0.894776,-0.894776,101.2, -8.2, -0.5,0,0,1024,1024,1420,1024,0,0,60,0,117.7,0,0,65,3.838,3.835,3.833,3.817,0,0,3.127,105.26,591.92824564774,0,10,Assisted_Takeoff,
561200,2025-09-08 23:45:21,39.3932787602599,-76.9727257978313,0,,,591.92824564774,1.312336,1.11847,3.5039699284,0.622621411,22,5,15.299,591.92824564774,0,1.11847,3.7385499884,0,1.11847,-1.342164,101.3, -1.5, 0.1,0,0,1024,1024,1425,1024,0,0,61,0,117.7,0,0,65,3.838,3.835,3.833,3.817,0,0,3.127,105.26,591.92824564774,0,6,P-GPS,
561300,2025-09-08 23:45:21,39.3932787192787,-76.9727250210046,0.328084,,,592.25632964774,1.64042,1.11847,3.3958662504,0.84216538128,22,5,15.299,592.25632964774,0.328084,1.11847,3.7385499884,0,1.11847,-2.013246,101.2, 3.8, 0.6,0,0,1024,1024,1428,1024,0,0,61,0,117.7,0,0,65,3.838,3.835,3.833,3.817,0,0,3.127,105.26,592.25632964774,0.328084,6,P-GPS,
561400,2025-09-08 23:45:21,39.3932787093536,-76.9727244714202,0.656168,,,592.58441364774,1.64042,1.11847,3.3199804212,0.99716538624,22,5,15.299,592.58441364774,0.656168,1.11847,3.7385499884,0,0.894776,-2.908022,101.1, 5.4, 0.7,0,0,1024,1024,1426,1024,0,0,61,0,117.7,0,0,65,3.838,3.835,3.833,3.817,0,0,3.127,105.26,592.58441364774,0.656168,6,P-GPS,
561500,2025-09-08 23:45:21,39.3932782479586,-76.9727238039715,1.312336,,,593.24058164774,2.296588,0.7158208,3.3828413156,1.24966211348,22,5,15.299,593.24058164774,1.312336,1.11847,3.7385499884,-0.223694,0.671082,-3.802798,101.1, 4.4, 0.1,0,0,1024,1024,1426,1024,0,0,61,0,117.7,0,0,65,3.838,3.835,3.833,3.817,0,0,3.127,105.26,593.24058164774,1.312336,6,P-GPS,
561600,2025-09-08 23:45:21,39.393278070639,-76.9727234488877,1.968504,,,593.89674964774,2.952756,0.447388,3.4005578516,1.3688648732,22,5,15.299,593.89674964774,1.968504,1.11847,3.7385499884,0,0.447388,-4.47388,101, 3.1, -0.5,0,0,1024,1024,1411,1024,0,0,59,0,117.7,0,0,65,3.838,3.835,3.833,3.817,0,0,3.127,105.26,593.89674964774,1.968504,6,P-GPS,
561700,2025-09-08 23:45:21,39.3932779605419,-76.9727232441107,2.952756,,,594.88100164774,3.608924,0.223694,3.4152560148,1.43920280196,22,5,15.109,594.88100164774,2.952756,1.11847,3.7385499884,0,0.223694,-4.921268,101.1, 2.1, -0.8,0,0,1024,1024,1386,1024,0,0,55,0,117.7,0,0,65,3.791,3.781,3.777,3.76,0,0,8.651,105.26,594.88100164774,2.952756,6,P-GPS,
561800,2025-09-08 23:45:21,39.3932778974831,-76.9727231441499,3.608924,,,595.53716964774,4.265092,0,3.4261155952,1.47558403672,22,5,15.109,595.53716964774,3.608924,1.11847,3.7385499884,0,0,-5.368656,101.1, 1.6, -0.8,0,0,1024,1024,1376,1024,0,0,53,0,117.7,0,0,65,3.791,3.781,3.777,3.76,0,0,8.651,105.26,595.53716964774,3.608924,6,P-GPS,
561900,2025-09-08 23:45:21,39.3932778464911,-76.9727230551365,4.265092,,,596.19333764774,4.92126,0,3.4343176952,1.50682747604,22,5,15.109,596.19333764774,4.265092,1.11847,3.7385499884,0,0,-5.144962,101.1, 1.6, -0.8,0,0,1024,1024,1350,1024,0,0,49,0,117.7,0,0,65,3.791,3.781,3.777,3.76,0,0,8.651,105.26,596.19333764774,4.265092,6,P-GPS,"Home Point updated (Code: 123200)"
562000,2025-09-08 23:45:21,39.3932777939442,-76.9727229463016,5.249344,,,597.17758964774,5.905512,0,3.4413386928,1.5430118604,22,5,15.109,597.17758964774,5.249344,1.11847,3.7385499884,0,0,-4.921268,101.1, 1.5, -0.7,0,0,1024,1024,1406,1024,0,0,58,0,117.7,0,0,65,3.791,3.781,3.777,3.76,0,0,8.651,105.26,597.17758964774,5.249344,6,P-GPS,
562100,2025-09-08 23:45:21,39.3932779359027,-76.9727231443717,5.905512,,,597.83375764774,6.56168,0,3.4131234688,1.61917984184,22,5,15.109,597.83375764774,5.905512,1.11847,3.7385499884,0,0,-4.47388,101.1, 1.6, -0.7,0,0,1024,1024,1428,1024,0,0,61,0,117.7,0,0,65,3.791,3.781,3.777,3.76,0,0,8.651,105.26,597.83375764774,5.905512,6,P-GPS,
562200,2025-09-08 23:45:22,39.3932778747929,-76.9727230816648,6.56168,,,598.48992564774,7.217848,0,3.4273951228,1.64763456716,22,5,15.109,598.48992564774,6.56168,1.11847,3.7385499884,0,0,-4.026492,101, 1.1, -0.7,0,0,1024,1024,1424,1024,0,0,61,0,117.7,0,0,65,3.791,3.781,3.777,3.76,0,0,8.651,105.26,598.48992564774,6.56168,6,P-GPS,
562300,2025-09-08 23:45:22,39.393277846127,-76.9727233742857,7.217848,,,599.14609364774,7.874016,0,3.4678150716,1.73080058032,22,5,15.109,599.14609364774,7.217848,1.11847,3.7385499884,0,0,-4.026492,101, 0.3, -0.6,0,0,1024,1024,1424,1024,0,0,61,0,117.7,0,0,65,3.791,3.781,3.777,3.76,0,0,8.651,105.26,599.14609364774,7.217848,6,P-GPS,
562400,2025-09-08 23:45:22,39.3932778067008,-76.9727233116288,7.874016,,,599.80226164774,8.530184,0,3.4744423684,1.75358273328,22,5,15.109,599.80226164774,7.874016,1.11847,3.7385499884,0,0,-4.026492,100.9, 0, -0.5,0,0,1024,1024,1428,1024,0,0,61,0,117.7,0,0,65,3.791,3.781,3.777,3.76,0,0,8.651,105.26,599.80226164774,7.874016,6,P-GPS,
562500,2025-09-08 23:45:22,39.3932777747109,-76.9727232974334,8.530184,,,600.45842964774,9.186352,0,3.483759954,1.76592197252,21,5,15.109,600.45842964774,8.530184,1.11847,3.7385499884,0,0,-4.47388,100.9, 0.1, -0.5,0,0,1024,1024,1448,1024,0,0,64,0,117.7,0,0,65,3.791,3.781,3.777,3.76,0,0,8.651,105.26,600.45842964774,8.530184,6,P-GPS,
562600,2025-09-08 23:45:22,39.393277770046,-76.9727233187625,9.186352,,,601.11459764774,9.84252,0,3.4875985368,1.77217197272,21,5,15.109,601.11459764774,9.186352,1.11847,3.7385499884,0,0,-4.47388,100.8, 0.3, -0.5,0,0,1024,1024,1469,1024,0,0,67,0,117.7,0,0,65,3.791,3.781,3.777,3.76,0,0,8.651,105.26,601.11459764774,9.186352,6,P-GPS,
562700,2025-09-08 23:45:22,39.3932777807764,-76.9727233429129,10.170604,,,602.09884964774,10.498688,0,3.4865158596,1.78002630368,21,5,15.087,602.09884964774,10.170604,1.11847,3.7385499884,0,0,-4.921268,100.8, 0.2, -0.4,0,0,1024,1024,1490,1024,0,0,71,0,117.7,0,0,65,3.778,3.77,3.766,3.756,0,0,12.837,105.26,602.09884964774,10.170604,6,P-GPS,
562800,2025-09-08 23:45:22,39.3932778085599,-76.9727234212729,10.826772,,,602.75501764774,11.48294,0,3.485564416,1.80433404724,21,5,15.087,602.75501764774,10.826772,1.11847,3.7385499884,0,0,-5.144962,100.8, 0, -0.3,0,0,1024,1024,1524,1024,0,0,76,0,117.7,0,0,65,3.778,3.77,3.766,3.756,0,0,12.837,105.26,602.75501764774,10.826772,6,P-GPS,
562900,2025-09-08 23:45:22,39.3932777917167,-76.972723634076,11.811024,,,603.73926964774,12.139108,0,3.5146982752,1.86465229064,20,5,15.087,603.73926964774,11.811024,1.11847,3.7385499884,0,0,-5.816044,100.8, -0.2, -0.2,0,0,1024,1024,1533,1024,0,0,77,0,117.7,0,0,65,3.778,3.77,3.766,3.756,0,0,12.837,105.26,603.73926964774,11.811024,6,P-GPS,
563000,2025-09-08 23:45:22,39.3932778233211,-76.9727237240041,12.795276,,,604.72352164774,13.12336,0,3.5143045744,1.89250662224,20,5,15.087,604.72352164774,12.795276,1.11847,3.7385499884,0,0,-6.263432,100.8, -0.6, -0.2,0,0,1024,1024,1588,1024,0,0,85,0,117.7,0,0,65,3.778,3.77,3.766,3.756,0,0,12.837,105.26,604.72352164774,12.795276,6,P-GPS,
563100,2025-09-08 23:45:22,39.3932778375898,-76.9727237862232,14.107612,,,606.03585764774,14.107612,0,3.5166995876,1.91080386692,21,5,15.087,606.03585764774,14.107612,1.11847,3.7385499884,0,0,-6.934514,100.9, -0.6, -0.2,0,0,1024,1024,1588,1024,0,0,85,0,117.7,0,0,65,3.778,3.77,3.766,3.756,0,0,12.837,105.26,606.03585764774,14.107612,6,P-GPS,
563200,2025-09-08 23:45:23,39.393277864388,-76.9727238505652,15.419948,,,607.34819364774,15.091864,0,3.5152888264,1.9314141038,21,5,15.087,607.34819364774,15.419948,1.11847,3.7385499884,0,0,-7.605596,100.9, -0.5, -0.1,0,0,1024,1024,1611,1024,0,0,89,0,117.7,0,0,65,3.778,3.77,3.766,3.756,0,0,12.837,105.26,607.34819364774,15.419948,6,P-GPS,
563300,2025-09-08 23:45:23,39.3932778458957,-76.9727238546503,16.732284,,,608.66052964774,16.076116,0,3.5218833148,1.93825793604,22,5,15.087,608.66052964774,16.732284,1.11847,3.7385499884,0,0,-8.500372,101, -0.5, -0.1,0,0,1024,1024,1635,1024,0,0,93,0,117.7,0,0,65,3.778,3.77,3.766,3.756,0,0,12.837,105.26,608.66052964774,16.732284,6,P-GPS,
563400,2025-09-08 23:45:23,39.3932778545743,-76.9727239035831,18.04462,,,609.97286564774,17.388452,0,3.524770454,1.95241476064,22,5,15.087,609.97286564774,18.04462,1.11847,3.7385499884,0,0,-9.171454,101.1, -0.5, -0.2,0,0,1024,1024,1657,1024,0,0,96,0,117.7,0,0,65,3.778,3.77,3.766,3.756,0,0,12.837,105.26,609.97286564774,18.04462,6,P-GPS,"SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Ambient light too low. Vision system and obstacle sensing unavailable. Fly with caution (Code: 180037). Remote ID functionality normal (Code: 30331). Ambient light too low."
563500,2025-09-08 23:45:23,39.3932779157398,-76.9727240803518,20.013124,,,611.94136964774,19.028872,0,3.525754706,2.00702434244,22,5,15.087,611.94136964774,20.013124,1.11847,3.7385499884,0,0,-10.289924,101.1, -0.4, -0.2,0,0,1024,1024,1684,1024,0,0,100,0,117.7,0,0,65,3.778,3.77,3.766,3.756,0,0,12.837,105.26,611.94136964774,20.013124,6,P-GPS,
563600,2025-09-08 23:45:23,39.3932779154913,-76.9727241347942,21.981628,,,613.90987364774,20.341208,0,3.5325132364,2.0223753928,22,5,15.087,613.90987364774,21.981628,1.11847,3.7385499884,0,0,-10.961006,101.2, -0.3, -0.3,0,0,1024,1024,1684,1024,0,0,100,0,117.7,0,0,65,3.778,3.77,3.766,3.756,0,0,12.837,105.26,613.90987364774,21.981628,6,P-GPS,
563700,2025-09-08 23:45:23,39.3932780254128,-76.9727242140411,24.278216,,,616.20646164774,21.981628,0,3.5063649416,2.06828418692,22,5,14.825,616.20646164774,24.278216,1.11847,3.7385499884,0,0,-12.079476,101.2, -0.4, -0.3,0,0,1024,1024,1684,1024,0,0,100,0,117.7,0,0,65,3.731,3.721,3.717,3.706,0,0,17.703,105.26,616.20646164774,24.278216,6,P-GPS,
563800,2025-09-08 23:45:23,39.3932780493581,-76.972724283416,26.574804,,,618.50304964774,23.622048,0,3.5073163852,2.08970807212,22,5,14.825,618.50304964774,26.574804,1.11847,3.7385499884,0,0,-12.750558,101.2, -0.4, -0.3,0,0,1024,1024,1684,1024,0,0,100,0,117.7,0,0,65,3.731,3.721,3.717,3.706,0,0,17.703,105.26,618.50304964774,26.574804,6,P-GPS,
563900,2025-09-08 23:45:23,39.3932779954062,-76.9727242883936,29.199476,,,621.12772164774,25.262468,0,3.5255250472,2.10944232472,22,5,14.825,621.12772164774,29.199476,1.11847,3.7385499884,0,0,-13.197946,101.2, -0.3, -0.4,0,0,1024,1024,1684,1024,0,0,100,0,117.7,0,0,65,3.731,3.721,3.717,3.706,0,0,17.703,105.26,621.12772164774,29.199476,6,P-GPS,"SD card speed low. Normal use may be affected. Replace SD card (Code: 10028). Ambient light too low. Vision system and obstacle sensing unavailable. Fly with caution (Code: 180037)"
